"Year","LGA","Offence","Rate","Type"
2016,"STRATHBOGIE","Threatening behaviour",38.6,"Non-FV"
2016,"MONASH","Serious assault",63.9,"FV"
2016,"MONASH","Serious assault",58.7,"Non-FV"
2016,"MONASH","Common assault",145.4,"FV"
2016,"MONASH","Common assault",89.3,"Non-FV"
2016,"MONASH","Stalking",11.4,"FV"
2016,"MONASH","Stalking",13.5,"Non-FV"
2016,"MONASH","Harassment and private nuisance",17.7,"FV"
2016,"MONASH","Harassment and private nuisance",15.1,"Non-FV"
2016,"MONASH","Threatening behaviour",30.1,"FV"
2016,"MONASH","Threatening behaviour",22.3,"Non-FV"
2016,"MOONEE VALLEY","Serious assault",96.8,"FV"
2016,"MOONEE VALLEY","Serious assault",148.1,"Non-FV"
2016,"MOONEE VALLEY","Common assault",133.5,"FV"
2016,"MOONEE VALLEY","Common assault",112.3,"Non-FV"
2016,"MOONEE VALLEY","Stalking",30.9,"FV"
2016,"MOONEE VALLEY","Stalking",17.1,"Non-FV"
2016,"MOONEE VALLEY","Harassment and private nuisance",18.7,"FV"
2016,"MOONEE VALLEY","Harassment and private nuisance",10.6,"Non-FV"
2016,"MOONEE VALLEY","Threatening behaviour",46.4,"FV"
2016,"MOONEE VALLEY","Threatening behaviour",56.2,"Non-FV"
2016,"GOLDEN PLAINS","Serious assault",68.1,"FV"
2016,"GOLDEN PLAINS","Serious assault",40.9,"Non-FV"
2016,"GOLDEN PLAINS","Common assault",159,"FV"
2016,"GOLDEN PLAINS","Common assault",50,"Non-FV"
2016,"GOLDEN PLAINS","Stalking",4.5,"Non-FV"
2016,"GOLDEN PLAINS","Harassment and private nuisance",9.1,"FV"
2016,"GOLDEN PLAINS","Harassment and private nuisance",4.5,"Non-FV"
2016,"GOLDEN PLAINS","Threatening behaviour",27.3,"FV"
2016,"GOLDEN PLAINS","Threatening behaviour",36.3,"Non-FV"
2016,"HEPBURN","Serious assault",109.5,"FV"
2016,"HEPBURN","Serious assault",45.1,"Non-FV"
2016,"HEPBURN","Common assault",180.4,"FV"
2016,"HEPBURN","Common assault",77.3,"Non-FV"
2016,"HEPBURN","Stalking",12.9,"FV"
2016,"HEPBURN","Stalking",25.8,"Non-FV"
2016,"HEPBURN","Harassment and private nuisance",12.9,"Non-FV"
2016,"HEPBURN","Threatening behaviour",25.8,"FV"
2016,"HEPBURN","Threatening behaviour",25.8,"Non-FV"
2016,"MOORABOOL","Serious assault",177.5,"FV"
2016,"MOORABOOL","Serious assault",94.9,"Non-FV"
2016,"MOORABOOL","Common assault",290.8,"FV"
2016,"MOORABOOL","Common assault",79.6,"Non-FV"
2016,"MOORABOOL","Stalking",30.6,"FV"
2016,"MOORABOOL","Stalking",6.1,"Non-FV"
2016,"MOORABOOL","Harassment and private nuisance",39.8,"FV"
2016,"MOORABOOL","Harassment and private nuisance",6.1,"Non-FV"
2016,"MOORABOOL","Threatening behaviour",61.2,"FV"
2016,"MOORABOOL","Threatening behaviour",24.5,"Non-FV"
2016,"MORNINGTON PENINSULA","Serious assault",117,"FV"
2016,"MORNINGTON PENINSULA","Serious assault",119.5,"Non-FV"
2016,"MORNINGTON PENINSULA","Common assault",187,"FV"
2016,"MORNINGTON PENINSULA","Common assault",105.9,"Non-FV"
2016,"MORNINGTON PENINSULA","Stalking",26.6,"FV"
2016,"MORNINGTON PENINSULA","Stalking",19.2,"Non-FV"
2016,"MORNINGTON PENINSULA","Harassment and private nuisance",20.4,"FV"
2016,"MORNINGTON PENINSULA","Harassment and private nuisance",19.2,"Non-FV"
2016,"MORNINGTON PENINSULA","Threatening behaviour",55.7,"FV"
2016,"MORNINGTON PENINSULA","Threatening behaviour",46.4,"Non-FV"
2016,"ARARAT","Serious assault",323.5,"FV"
2016,"ARARAT","Serious assault",366.1,"Non-FV"
2016,"ARARAT","Common assault",315,"FV"
2016,"ARARAT","Common assault",306.5,"Non-FV"
2016,"ARARAT","Stalking",25.5,"FV"
2016,"ARARAT","Stalking",8.5,"Non-FV"
2016,"ARARAT","Harassment and private nuisance",34.1,"FV"
2016,"ARARAT","Harassment and private nuisance",17,"Non-FV"
2016,"ARARAT","Threatening behaviour",68.1,"FV"
2016,"ARARAT","Threatening behaviour",110.7,"Non-FV"
2016,"NORTHERN GRAMPIANS","Serious assault",276.6,"FV"
2016,"NORTHERN GRAMPIANS","Serious assault",319.8,"Non-FV"
2016,"NORTHERN GRAMPIANS","Common assault",276.6,"FV"
2016,"NORTHERN GRAMPIANS","Common assault",198.8,"Non-FV"
2016,"NORTHERN GRAMPIANS","Stalking",43.2,"FV"
2016,"NORTHERN GRAMPIANS","Stalking",17.3,"Non-FV"
2016,"NORTHERN GRAMPIANS","Harassment and private nuisance",69.1,"FV"
2016,"NORTHERN GRAMPIANS","Harassment and private nuisance",34.6,"Non-FV"
2016,"NORTHERN GRAMPIANS","Threatening behaviour",112.4,"FV"
2016,"NORTHERN GRAMPIANS","Threatening behaviour",86.4,"Non-FV"
2016,"YARRIAMBIACK","Serious assault",207.6,"FV"
2016,"YARRIAMBIACK","Serious assault",178,"Non-FV"
2016,"YARRIAMBIACK","Common assault",281.8,"FV"
2016,"YARRIAMBIACK","Common assault",296.6,"Non-FV"
2016,"YARRIAMBIACK","Stalking",14.8,"Non-FV"
2016,"YARRIAMBIACK","Harassment and private nuisance",14.8,"FV"
2016,"YARRIAMBIACK","Harassment and private nuisance",29.7,"Non-FV"
2016,"YARRIAMBIACK","Threatening behaviour",118.6,"FV"
2016,"YARRIAMBIACK","Threatening behaviour",103.8,"Non-FV"
2016,"PORT PHILLIP","Serious assault",123.4,"FV"
2016,"PORT PHILLIP","Serious assault",219.1,"Non-FV"
2016,"PORT PHILLIP","Common assault",187.8,"FV"
2016,"PORT PHILLIP","Common assault",197,"Non-FV"
2016,"PORT PHILLIP","Stalking",14.7,"FV"
2016,"PORT PHILLIP","Stalking",37.7,"Non-FV"
2016,"PORT PHILLIP","Harassment and private nuisance",69,"FV"
2016,"PORT PHILLIP","Harassment and private nuisance",19.3,"Non-FV"
2016,"PORT PHILLIP","Threatening behaviour",23.9,"FV"
2016,"PORT PHILLIP","Threatening behaviour",47.9,"Non-FV"
2016,"GREATER SHEPPARTON","Serious assault",324.3,"FV"
2016,"GREATER SHEPPARTON","Serious assault",185.9,"Non-FV"
2016,"GREATER SHEPPARTON","Common assault",312,"FV"
2016,"GREATER SHEPPARTON","Common assault",201.3,"Non-FV"
2016,"GREATER SHEPPARTON","Stalking",43,"FV"
2016,"GREATER SHEPPARTON","Stalking",30.7,"Non-FV"
2016,"GREATER SHEPPARTON","Harassment and private nuisance",79.9,"FV"
2016,"GREATER SHEPPARTON","Harassment and private nuisance",18.4,"Non-FV"
2016,"GREATER SHEPPARTON","Threatening behaviour",136.8,"FV"
2016,"GREATER SHEPPARTON","Threatening behaviour",64.5,"Non-FV"
2016,"GLENELG","Serious assault",187.3,"FV"
2016,"GLENELG","Serious assault",146.8,"Non-FV"
2016,"GLENELG","Common assault",253,"FV"
2016,"GLENELG","Common assault",192.3,"Non-FV"
2016,"GLENELG","Stalking",5.1,"FV"
2016,"GLENELG","Stalking",30.4,"Non-FV"
2016,"GLENELG","Harassment and private nuisance",10.1,"FV"
2016,"GLENELG","Harassment and private nuisance",25.3,"Non-FV"
2016,"GLENELG","Threatening behaviour",50.6,"FV"
2016,"GLENELG","Threatening behaviour",50.6,"Non-FV"
2016,"SOUTHERN GRAMPIANS","Serious assault",260.5,"FV"
2016,"SOUTHERN GRAMPIANS","Serious assault",124,"Non-FV"
2016,"SOUTHERN GRAMPIANS","Common assault",272.9,"FV"
2016,"SOUTHERN GRAMPIANS","Common assault",93,"Non-FV"
2016,"SOUTHERN GRAMPIANS","Stalking",12.4,"FV"
2016,"SOUTHERN GRAMPIANS","Stalking",31,"Non-FV"
2016,"SOUTHERN GRAMPIANS","Harassment and private nuisance",37.2,"FV"
2016,"SOUTHERN GRAMPIANS","Harassment and private nuisance",43.4,"Non-FV"
2016,"SOUTHERN GRAMPIANS","Threatening behaviour",99.2,"FV"
2016,"SOUTHERN GRAMPIANS","Threatening behaviour",24.8,"Non-FV"
2016,"STONNINGTON","Serious assault",92.8,"FV"
2016,"STONNINGTON","Serious assault",150.4,"Non-FV"
2016,"STONNINGTON","Common assault",110.8,"FV"
2016,"STONNINGTON","Common assault",149.5,"Non-FV"
2016,"STONNINGTON","Stalking",16.2,"FV"
2016,"STONNINGTON","Stalking",20.7,"Non-FV"
2016,"STONNINGTON","Harassment and private nuisance",14.4,"FV"
2016,"STONNINGTON","Harassment and private nuisance",13.5,"Non-FV"
2016,"STONNINGTON","Threatening behaviour",12.6,"FV"
2016,"STONNINGTON","Threatening behaviour",35.1,"Non-FV"
2016,"COLAC OTWAY","Serious assault",276.2,"FV"
2016,"COLAC OTWAY","Serious assault",159.2,"Non-FV"
2016,"COLAC OTWAY","Common assault",206,"FV"
2016,"COLAC OTWAY","Common assault",131.1,"Non-FV"
2016,"COLAC OTWAY","Stalking",23.4,"FV"
2016,"COLAC OTWAY","Stalking",9.4,"Non-FV"
2016,"COLAC OTWAY","Harassment and private nuisance",84.3,"FV"
2016,"COLAC OTWAY","Threatening behaviour",117,"FV"
2016,"COLAC OTWAY","Threatening behaviour",56.2,"Non-FV"
2016,"SURF COAST","Serious assault",32.8,"FV"
2016,"SURF COAST","Serious assault",75.5,"Non-FV"
2016,"SURF COAST","Common assault",128,"FV"
2016,"SURF COAST","Common assault",65.6,"Non-FV"
2016,"SURF COAST","Stalking",9.8,"FV"
2016,"SURF COAST","Stalking",32.8,"Non-FV"
2016,"SURF COAST","Harassment and private nuisance",13.1,"FV"
2016,"SURF COAST","Harassment and private nuisance",13.1,"Non-FV"
2016,"SURF COAST","Threatening behaviour",16.4,"FV"
2016,"SURF COAST","Threatening behaviour",9.8,"Non-FV"
2016,"BULOKE","Serious assault",111.4,"FV"
2016,"BULOKE","Serious assault",47.7,"Non-FV"
2016,"BULOKE","Common assault",143.2,"FV"
2016,"BULOKE","Common assault",15.9,"Non-FV"
2016,"BULOKE","Stalking",31.8,"FV"
2016,"BULOKE","Harassment and private nuisance",31.8,"FV"
2016,"BULOKE","Threatening behaviour",31.8,"FV"
2016,"BULOKE","Threatening behaviour",15.9,"Non-FV"
2016,"GANNAWARRA","Serious assault",179.8,"FV"
2016,"GANNAWARRA","Serious assault",66.2,"Non-FV"
2016,"GANNAWARRA","Common assault",179.8,"FV"
2016,"GANNAWARRA","Common assault",85.2,"Non-FV"
2016,"GANNAWARRA","Stalking",9.5,"Non-FV"
2016,"GANNAWARRA","Harassment and private nuisance",18.9,"FV"
2016,"GANNAWARRA","Threatening behaviour",104.1,"FV"
2016,"GANNAWARRA","Threatening behaviour",28.4,"Non-FV"
2016,"SWAN HILL","Serious assault",397.2,"FV"
2016,"SWAN HILL","Serious assault",215.4,"Non-FV"
2016,"SWAN HILL","Common assault",483.3,"FV"
2016,"SWAN HILL","Common assault",196.2,"Non-FV"
2016,"SWAN HILL","Stalking",14.4,"FV"
2016,"SWAN HILL","Stalking",19.1,"Non-FV"
2016,"SWAN HILL","Harassment and private nuisance",33.5,"FV"
2016,"SWAN HILL","Harassment and private nuisance",14.4,"Non-FV"
2016,"SWAN HILL","Threatening behaviour",95.7,"FV"
2016,"SWAN HILL","Threatening behaviour",100.5,"Non-FV"
2016,"ALPINE","Serious assault",39.8,"FV"
2016,"ALPINE","Serious assault",55.7,"Non-FV"
2016,"ALPINE","Common assault",111.3,"FV"
2016,"ALPINE","Common assault",174.9,"Non-FV"
2016,"ALPINE","Stalking",8,"FV"
2016,"ALPINE","Stalking",15.9,"Non-FV"
2016,"ALPINE","Harassment and private nuisance",8,"FV"
2016,"ALPINE","Harassment and private nuisance",8,"Non-FV"
2016,"ALPINE","Threatening behaviour",15.9,"FV"
2016,"ALPINE","Threatening behaviour",79.5,"Non-FV"
2016,"MOIRA","Serious assault",132.3,"FV"
2016,"MOIRA","Serious assault",105.1,"Non-FV"
2016,"MOIRA","Common assault",189.9,"FV"
2016,"MOIRA","Common assault",81.4,"Non-FV"
2016,"MOIRA","Stalking",6.8,"FV"
2016,"MOIRA","Stalking",13.6,"Non-FV"
2016,"MOIRA","Harassment and private nuisance",27.1,"FV"
2016,"MOIRA","Harassment and private nuisance",6.8,"Non-FV"
2016,"MOIRA","Threatening behaviour",57.7,"FV"
2016,"MOIRA","Threatening behaviour",6.8,"Non-FV"
2016,"WANGARATTA","Serious assault",216.8,"FV"
2016,"WANGARATTA","Serious assault",192.4,"Non-FV"
2016,"WANGARATTA","Common assault",283.3,"FV"
2016,"WANGARATTA","Common assault",199.4,"Non-FV"
2016,"WANGARATTA","Stalking",42,"FV"
2016,"WANGARATTA","Stalking",21,"Non-FV"
2016,"WANGARATTA","Harassment and private nuisance",17.5,"FV"
2016,"WANGARATTA","Harassment and private nuisance",3.5,"Non-FV"
2016,"WANGARATTA","Threatening behaviour",59.5,"FV"
2016,"WANGARATTA","Threatening behaviour",69.9,"Non-FV"
2016,"CORANGAMITE","Serious assault",135.4,"FV"
2016,"CORANGAMITE","Serious assault",104.7,"Non-FV"
2016,"CORANGAMITE","Common assault",190.9,"FV"
2016,"CORANGAMITE","Common assault",36.9,"Non-FV"
2016,"CORANGAMITE","Stalking",12.3,"FV"
2016,"CORANGAMITE","Stalking",36.9,"Non-FV"
2016,"CORANGAMITE","Harassment and private nuisance",12.3,"FV"
2016,"CORANGAMITE","Harassment and private nuisance",6.2,"Non-FV"
2016,"CORANGAMITE","Threatening behaviour",61.6,"FV"
2016,"CORANGAMITE","Threatening behaviour",30.8,"Non-FV"
2016,"MOYNE","Serious assault",95.6,"FV"
2016,"MOYNE","Serious assault",113.5,"Non-FV"
2016,"MOYNE","Common assault",167.3,"FV"
2016,"MOYNE","Common assault",47.8,"Non-FV"
2016,"MOYNE","Stalking",6,"FV"
2016,"MOYNE","Stalking",6,"Non-FV"
2016,"MOYNE","Harassment and private nuisance",17.9,"FV"
2016,"MOYNE","Harassment and private nuisance",11.9,"Non-FV"
2016,"MOYNE","Threatening behaviour",41.8,"FV"
2016,"MOYNE","Threatening behaviour",35.8,"Non-FV"
2016,"WARRNAMBOOL","Serious assault",286.2,"FV"
2016,"WARRNAMBOOL","Serious assault",154.8,"Non-FV"
2016,"WARRNAMBOOL","Common assault",289.1,"FV"
2016,"WARRNAMBOOL","Common assault",125.6,"Non-FV"
2016,"WARRNAMBOOL","Stalking",64.2,"FV"
2016,"WARRNAMBOOL","Stalking",14.6,"Non-FV"
2016,"WARRNAMBOOL","Harassment and private nuisance",40.9,"FV"
2016,"WARRNAMBOOL","Harassment and private nuisance",46.7,"Non-FV"
2016,"WARRNAMBOOL","Threatening behaviour",78.9,"FV"
2016,"WARRNAMBOOL","Threatening behaviour",78.9,"Non-FV"
2016,"WELLINGTON","Serious assault",195.3,"FV"
2016,"WELLINGTON","Serious assault",227.4,"Non-FV"
2016,"WELLINGTON","Common assault",402,"FV"
2016,"WELLINGTON","Common assault",275.7,"Non-FV"
2016,"WELLINGTON","Stalking",71.2,"FV"
2016,"WELLINGTON","Stalking",39.1,"Non-FV"
2016,"WELLINGTON","Harassment and private nuisance",29.9,"FV"
2016,"WELLINGTON","Harassment and private nuisance",23,"Non-FV"
2016,"WELLINGTON","Threatening behaviour",153.9,"FV"
2016,"WELLINGTON","Threatening behaviour",119.5,"Non-FV"
2016,"WHITEHORSE","Serious assault",53.6,"FV"
2016,"WHITEHORSE","Serious assault",71.3,"Non-FV"
2016,"WHITEHORSE","Common assault",100.8,"FV"
2016,"WHITEHORSE","Common assault",87.2,"Non-FV"
2016,"WHITEHORSE","Stalking",10,"FV"
2016,"WHITEHORSE","Stalking",14.7,"Non-FV"
2016,"WHITEHORSE","Harassment and private nuisance",11.2,"FV"
2016,"WHITEHORSE","Harassment and private nuisance",3.5,"Non-FV"
2016,"WHITEHORSE","Threatening behaviour",46.6,"FV"
2016,"WHITEHORSE","Threatening behaviour",21.2,"Non-FV"
2016,"WHITTLESEA","Serious assault",135.7,"FV"
2016,"WHITTLESEA","Serious assault",97.6,"Non-FV"
2016,"WHITTLESEA","Common assault",205.7,"FV"
2016,"WHITTLESEA","Common assault",90.8,"Non-FV"
2016,"WHITTLESEA","Stalking",29,"FV"
2016,"WHITTLESEA","Stalking",20.3,"Non-FV"
2016,"WHITTLESEA","Harassment and private nuisance",35.7,"FV"
2016,"WHITTLESEA","Harassment and private nuisance",9.7,"Non-FV"
2016,"WHITTLESEA","Threatening behaviour",100.5,"FV"
2016,"WHITTLESEA","Threatening behaviour",43.9,"Non-FV"
2016,"INDIGO","Serious assault",92.8,"FV"
2016,"INDIGO","Serious assault",55.7,"Non-FV"
2016,"INDIGO","Common assault",105.2,"FV"
2016,"INDIGO","Common assault",55.7,"Non-FV"
2016,"INDIGO","Harassment and private nuisance",24.7,"FV"
2016,"INDIGO","Threatening behaviour",30.9,"FV"
2016,"INDIGO","Threatening behaviour",24.7,"Non-FV"
2016,"TOWONG","Serious assault",148.9,"FV"
2016,"TOWONG","Serious assault",16.5,"Non-FV"
2016,"TOWONG","Common assault",198.5,"FV"
2016,"TOWONG","Common assault",49.6,"Non-FV"
2016,"TOWONG","Stalking",16.5,"FV"
2016,"TOWONG","Harassment and private nuisance",33.1,"FV"
2016,"TOWONG","Threatening behaviour",99.2,"FV"
2016,"WODONGA","Serious assault",217,"FV"
2016,"WODONGA","Serious assault",149.6,"Non-FV"
2016,"WODONGA","Common assault",341.6,"FV"
2016,"WODONGA","Common assault",167.1,"Non-FV"
2016,"WODONGA","Stalking",22.4,"FV"
2016,"WODONGA","Stalking",17.5,"Non-FV"
2016,"WODONGA","Harassment and private nuisance",7.5,"FV"
2016,"WODONGA","Harassment and private nuisance",24.9,"Non-FV"
2016,"WODONGA","Threatening behaviour",94.8,"FV"
2016,"WODONGA","Threatening behaviour",72.3,"Non-FV"
2016,"WYNDHAM","Serious assault",117.6,"FV"
2016,"WYNDHAM","Serious assault",92.9,"Non-FV"
2016,"WYNDHAM","Common assault",179.7,"FV"
2016,"WYNDHAM","Common assault",89.4,"Non-FV"
2016,"WYNDHAM","Stalking",23.3,"FV"
2016,"WYNDHAM","Stalking",12.3,"Non-FV"
2016,"WYNDHAM","Harassment and private nuisance",16.7,"FV"
2016,"WYNDHAM","Harassment and private nuisance",15,"Non-FV"
2016,"WYNDHAM","Threatening behaviour",52,"FV"
2016,"WYNDHAM","Threatening behaviour",22.5,"Non-FV"
2016,"YARRA","Serious assault",183,"FV"
2016,"YARRA","Serious assault",263.7,"Non-FV"
2016,"YARRA","Common assault",157.2,"FV"
2016,"YARRA","Common assault",184.1,"Non-FV"
2016,"YARRA","Stalking",25.8,"FV"
2016,"YARRA","Stalking",34.4,"Non-FV"
2016,"YARRA","Harassment and private nuisance",20.5,"FV"
2016,"YARRA","Harassment and private nuisance",10.8,"Non-FV"
2016,"YARRA","Threatening behaviour",60.3,"FV"
2016,"YARRA","Threatening behaviour",65.7,"Non-FV"
2016,"YARRA RANGES","Serious assault",110.8,"FV"
2016,"YARRA RANGES","Serious assault",81.2,"Non-FV"
2016,"YARRA RANGES","Common assault",175.9,"FV"
2016,"YARRA RANGES","Common assault",69.6,"Non-FV"
2016,"YARRA RANGES","Stalking",22.5,"FV"
2016,"YARRA RANGES","Stalking",23.2,"Non-FV"
2016,"YARRA RANGES","Harassment and private nuisance",20,"FV"
2016,"YARRA RANGES","Harassment and private nuisance",15.5,"Non-FV"
2016,"YARRA RANGES","Threatening behaviour",45.1,"FV"
2016,"YARRA RANGES","Threatening behaviour",38,"Non-FV"
2016,"BULOKE","Harassment and private nuisance",NA,"Non-FV"
2016,"BULOKE","Stalking",NA,"Non-FV"
2016,"COLAC OTWAY","Harassment and private nuisance",NA,"Non-FV"
2016,"GANNAWARRA","Harassment and private nuisance",NA,"Non-FV"
2016,"GANNAWARRA","Stalking",NA,"FV"
2016,"GOLDEN PLAINS","Stalking",NA,"FV"
2016,"HEPBURN","Harassment and private nuisance",NA,"FV"
2016,"HINDMARSH","Stalking",NA,"FV"
2016,"HINDMARSH","Stalking",NA,"Non-FV"
2016,"INDIGO","Harassment and private nuisance",NA,"Non-FV"
2016,"INDIGO","Stalking",NA,"FV"
2016,"INDIGO","Stalking",NA,"Non-FV"
2016,"LODDON","Stalking",NA,"FV"
2016,"MOUNT ALEXANDER","Stalking",NA,"Non-FV"
2016,"MURRINDINDI","Harassment and private nuisance",NA,"FV"
2016,"PYRENEES","Harassment and private nuisance",NA,"Non-FV"
2016,"PYRENEES","Stalking",NA,"Non-FV"
2016,"PYRENEES","Threatening behaviour",NA,"Non-FV"
2016,"QUEENSCLIFFE","Harassment and private nuisance",NA,"FV"
2016,"QUEENSCLIFFE","Harassment and private nuisance",NA,"Non-FV"
2016,"QUEENSCLIFFE","Stalking",NA,"FV"
2016,"QUEENSCLIFFE","Stalking",NA,"Non-FV"
2016,"QUEENSCLIFFE","Threatening behaviour",NA,"FV"
2016,"STRATHBOGIE","Stalking",NA,"FV"
2016,"TOWONG","Harassment and private nuisance",NA,"Non-FV"
2016,"TOWONG","Stalking",NA,"Non-FV"
2016,"TOWONG","Threatening behaviour",NA,"Non-FV"
2016,"WEST WIMMERA","Stalking",NA,"FV"
2016,"YARRIAMBIACK","Stalking",NA,"FV"
2017,"ALPINE","Harassment and private nuisance",NA,"FV"
2017,"ALPINE","Stalking",NA,"Non-FV"
2017,"ARARAT","Stalking",NA,"Non-FV"
2017,"BULOKE","Harassment and private nuisance",NA,"FV"
2017,"BULOKE","Harassment and private nuisance",NA,"Non-FV"
2017,"BULOKE","Stalking",NA,"FV"
2017,"BULOKE","Stalking",NA,"Non-FV"
2017,"CENTRAL GOLDFIELDS","Harassment and private nuisance",NA,"Non-FV"
2017,"CENTRAL GOLDFIELDS","Stalking",NA,"Non-FV"
2017,"CORANGAMITE","Stalking",NA,"FV"
2017,"GANNAWARRA","Harassment and private nuisance",NA,"Non-FV"
2017,"GOLDEN PLAINS","Stalking",NA,"Non-FV"
2017,"HEPBURN","Harassment and private nuisance",NA,"Non-FV"
2017,"HEPBURN","Stalking",NA,"Non-FV"
2017,"INDIGO","Harassment and private nuisance",NA,"FV"
2017,"LODDON","Harassment and private nuisance",NA,"FV"
2017,"LODDON","Stalking",NA,"Non-FV"
2017,"MANSFIELD","Harassment and private nuisance",NA,"FV"
2017,"MOYNE","Stalking",NA,"Non-FV"
2017,"PYRENEES","Harassment and private nuisance",NA,"FV"
2017,"PYRENEES","Stalking",NA,"Non-FV"
2017,"QUEENSCLIFFE","Harassment and private nuisance",NA,"FV"
2017,"QUEENSCLIFFE","Harassment and private nuisance",NA,"Non-FV"
2017,"QUEENSCLIFFE","Stalking",NA,"FV"
2017,"QUEENSCLIFFE","Stalking",NA,"Non-FV"
2017,"QUEENSCLIFFE","Threatening behaviour",NA,"Non-FV"
2017,"SWAN HILL","Stalking",NA,"Non-FV"
2017,"TOWONG","Harassment and private nuisance",NA,"Non-FV"
2017,"TOWONG","Stalking",NA,"Non-FV"
2017,"TOWONG","Threatening behaviour",NA,"Non-FV"
2018,"ALPINE","Harassment and private nuisance",NA,"FV"
2018,"ALPINE","Stalking",NA,"Non-FV"
2018,"ARARAT","Harassment and private nuisance",NA,"FV"
2018,"BULOKE","Harassment and private nuisance",NA,"FV"
2018,"BULOKE","Harassment and private nuisance",NA,"Non-FV"
2018,"BULOKE","Stalking",NA,"FV"
2018,"BULOKE","Threatening behaviour",NA,"Non-FV"
2018,"GANNAWARRA","Stalking",NA,"Non-FV"
2018,"GLENELG","Stalking",NA,"FV"
2018,"GOLDEN PLAINS","Harassment and private nuisance",NA,"FV"
2018,"GOLDEN PLAINS","Harassment and private nuisance",NA,"Non-FV"
2018,"GOLDEN PLAINS","Stalking",NA,"FV"
2018,"GOLDEN PLAINS","Stalking",NA,"Non-FV"
2018,"GOLDEN PLAINS","Threatening behaviour",NA,"Non-FV"
2018,"HEPBURN","Stalking",NA,"Non-FV"
2018,"HINDMARSH","Harassment and private nuisance",NA,"FV"
2018,"HINDMARSH","Harassment and private nuisance",NA,"Non-FV"
2018,"HINDMARSH","Stalking",NA,"Non-FV"
2018,"INDIGO","Harassment and private nuisance",NA,"FV"
2018,"INDIGO","Harassment and private nuisance",NA,"Non-FV"
2018,"LODDON","Harassment and private nuisance",NA,"FV"
2018,"LODDON","Harassment and private nuisance",NA,"Non-FV"
2018,"LODDON","Stalking",NA,"FV"
2018,"LODDON","Stalking",NA,"Non-FV"
2018,"MANSFIELD","Stalking",NA,"FV"
2018,"MANSFIELD","Stalking",NA,"Non-FV"
2018,"MOUNT ALEXANDER","Harassment and private nuisance",NA,"FV"
2018,"MOUNT ALEXANDER","Stalking",NA,"FV"
2018,"MOYNE","Stalking",NA,"Non-FV"
2018,"MURRINDINDI","Harassment and private nuisance",NA,"Non-FV"
2018,"MURRINDINDI","Stalking",NA,"Non-FV"
2018,"PYRENEES","Harassment and private nuisance",NA,"FV"
2018,"PYRENEES","Stalking",NA,"FV"
2018,"QUEENSCLIFFE","Harassment and private nuisance",NA,"FV"
2018,"QUEENSCLIFFE","Harassment and private nuisance",NA,"Non-FV"
2018,"QUEENSCLIFFE","Serious assault",NA,"FV"
2018,"QUEENSCLIFFE","Stalking",NA,"Non-FV"
2018,"QUEENSCLIFFE","Threatening behaviour",NA,"Non-FV"
2018,"SOUTHERN GRAMPIANS","Stalking",NA,"FV"
